generation,schedule,dose,vegfconc,vascular,time,converged_at
1,550,0.16,8.0,1.0,13.25,
2,450,0.2,8.0,1.0,11.25,
3,450,0.2,8.0,1.0,11.25,
4,450,0.2,8.0,1.0,11.25,
5,450,0.2,8.0,1.0,11.25,
5,450,0.2,8.0,1.0,11.25,
6,450,0.2,8.0,1.0,11.25,
6,450,0.2,8.0,1.0,11.25,
7,450,0.2,8.0,1.0,11.25,
7,450,0.2,8.0,1.0,11.25,
7,450,0.2,8.0,1.0,11.25,
