generation,schedule,dose,vegfconc,vascular,time,converged_at
1,280,0.11,8.0,1.0,12.75,
2,410,0.18,8.0,1.0,12.25,
2,280,0.12,8.0,1.0,12.25,
3,310,0.14,8.0,1.0,11.5,
4,410,0.18,8.0,1.0,11.0,
5,410,0.18,8.0,1.0,11.0,
6,410,0.18,8.0,1.0,11.0,
7,410,0.18,8.0,1.0,11.0,
7,410,0.19,8.0,1.0,11.0,
8,410,0.18,8.0,1.0,11.0,
8,410,0.19,8.0,1.0,11.0,
9,410,0.18,8.0,1.0,11.0,
9,410,0.19,8.0,1.0,11.0,
9,410,0.18,8.0,1.0,11.0,
9,410,0.18,8.0,1.0,11.0,
9,310,0.14,8.0,1.0,11.0,
