generation,schedule,dose,vegfconc,vascular,time,converged_at
1,5550,0.05,8.0,1.0,14.75,
2,5550,0.05,8.0,1.0,14.0,
3,5550,0.05,8.0,1.0,14.0,
4,5090,0.2,8.0,1.0,12.0,
5,5090,0.2,8.0,1.0,12.0,
5,5090,0.2,8.0,1.0,12.0,
6,5090,0.2,8.0,1.0,12.0,
6,5090,0.2,8.0,1.0,12.0,
7,5090,0.2,8.0,1.0,12.0,
7,5090,0.2,8.0,1.0,12.0,
8,5090,0.2,8.0,1.0,12.0,
8,5090,0.2,8.0,1.0,12.0,
9,5090,0.2,8.0,1.0,12.0,
9,5090,0.2,8.0,1.0,12.0,
