generation,schedule,dose,vegfconc,vascular,time,converged_at
1,730,0.2,8.0,1.0,14.0,
2,730,0.2,8.0,1.0,14.0,
3,730,0.2,8.0,1.0,14.0,
4,730,0.2,8.0,1.0,14.0,
5,730,0.2,8.0,1.0,14.0,
6,730,0.2,8.0,1.0,14.0,
