generation,schedule,dose,vegfconc,vascular,time,converged_at
1,3860,0.1,8.0,1.0,14.5,
2,3860,0.1,8.0,1.0,14.5,
3,3860,0.1,8.0,1.0,14.5,
3,850,0.2,8.0,1.0,14.5,
4,3860,0.1,8.0,1.0,14.5,
4,850,0.2,8.0,1.0,14.5,
4,850,0.2,8.0,1.0,14.5,
5,3860,0.1,8.0,1.0,14.5,
5,850,0.2,8.0,1.0,14.5,
5,850,0.2,8.0,1.0,14.5,



