schedule,dose,vegfconc,vascular,time
990,1.14,8.0,1.0,8.75
990,1.14,8.0,1.0,8.75
990,1.14,8.0,1.0,8.75
990,1.14,8.0,1.0,8.75
940,1.53,8.0,0.820859,8.0
