generation,schedule,dose,vegfconc,vascular,time,converged_at
1,1270,0.99,8.0,0.681237,99999.0,
2,1270,0.99,8.0,0.681237,99999.0,
3,1270,1.38,8.0,0.997917,9.75,
4,1270,1.38,8.0,0.997917,9.75,
5,1270,1.38,8.0,0.997917,9.75,
6,1270,1.38,8.0,0.997917,9.75,
7,1270,1.38,8.0,0.997917,9.75,
8,1270,1.38,8.0,0.997917,9.75,
