filename,schedule,dose,gradient,vegf_level,VconcST,Vconc,run,hours,drug_tumour_nM,drug_gut_mgL,drug_blood_mgL,drug_blood_nM,vasc_score,vegfr_inhibition,dll4_average
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,911.422
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,889.438
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,898.614
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,892.607
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,893.443
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,893.065
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,886.368
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,892.016
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,887.119
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,5.0,0.6229,8.0,0.0002426,0.6229,0.0,0.0,887.767
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,5.25,37.5475,7.84145,0.0146236,37.5475,0.00636719,0.821982,3476.82
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,5.5,73.6004,7.68604,0.0286651,73.6004,0.0,0.901243,167.429
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,5.75,108.799,7.53371,0.0423739,108.799,0.0,0.931165,882.972
1200_dose_8_gradient_0_VconcST_0.04_Vconc_8_run_0.csv,1200.0,8.0,0,8.0,0.04,8.0,0,6.0,143.161,7.3844,0.0557568,143.161,0.0,0.946877,631.51
