filename,schedule,dose,gradient,vegf_level,VconcST,Vconc,run,hours,drug_tumour_nM,drug_gut_mgL,drug_blood_mgL,drug_blood_nM,vasc_score,vegfr_inhibition,dll4_average
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3452.78
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,98.8283
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3555.99
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.497
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,3541.45
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,102.009
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,3517.55
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0427
1200_dose_0.1_gradient_0_VconcST_0.04_Vconc_1.6_run_0.csv,1200.0,0.1,0,1.6,0.04,1.6,0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,3557.46
