filename,schedule,dose,gradient,vegf_level,VconcST,Vconc,run,hours,drug_tumour_nM,drug_gut_mgL,drug_blood_mgL,drug_blood_nM,vasc_score,vegfr_inhibition,dll4_average
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2351.65
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,33.1258
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2296.98
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.077
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2489.23
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,32.4491
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,1.75,0.0,0.0,0.0,0.0,0.0,0.0,2274.47
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4984
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,2.25,0.0,0.0,0.0,0.0,4.34028e-06,0.0,2300.89
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,34.1817
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,2.75,0.0,0.0,0.0,0.0,0.0,0.0,2258.76
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2338
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,3.25,0.0,0.0,0.0,0.0,8.68056e-06,0.0,2213.86
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,34.437
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,3.75,0.0,0.0,0.0,0.0,0.0,0.0,2261.59
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2625
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,4.25,0.0,0.0,0.0,0.0,0.0,0.0,2227.4
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,35.1832
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,4.75,0.0,0.0,0.0,0.0,0.0,0.0,2182.52
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2248
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2141.44
5760_dose_850_gradient_0_VconcST_0_Vconc_0.9_run_2.csv,5760.0,850.0,0,0.9,0.0,0.9,2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,38.2911
